,Unnamed: 0,street_address,city,state,zip_code,lat,lon,misc_notes,phone_number,MONDAY_is_closed,MONDAY_open,MONDAY_close,TUESDAY_is_closed,TUESDAY_open,TUESDAY_close,WEDNESDAY_is_closed,WEDNESDAY_open,WEDNESDAY_close,THURSDAY_is_closed,THURSDAY_open,THURSDAY_close,FRIDAY_is_closed,FRIDAY_open,FRIDAY_close,SATURDAY_is_closed,SATURDAY_open,SATURDAY_close,SUNDAY_is_closed,SUNDAY_open,SUNDAY_close,geometry,county,STATEFP,COUNTYFP
560,560,3144 South Bascom Avenue,San Jose,CA,95124,37.266667,-121.940225,Carry Out and Delivery available. Dining Room closed.,14083710944,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.940225 37.266667),Santa Clara,06,085
561,561,3288 South White Road,San Jose,CA,95148,37.31446626684004,-121.79102440244672,,14082388687,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.7910244024467 37.31446626684004),Santa Clara,06,085
562,562,4162 Monterey Highway,San Jose,CA,95111,37.27750614207903,-121.83419346932884,Carry Out and Delivery available. Dining Room closed.,14085787331,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.8341934693288 37.27750614207903),Santa Clara,06,085
563,563,552 East Santa Clara Street,San Jose,CA,95112,37.34152892889168,-121.8787713275838,Carry Out and Delivery available. Dining Room closed.,14082988880,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.8787713275838 37.34152892889168),Santa Clara,06,085
564,564,6171 Santa Teresa Boulevard,San Jose,CA,95123,37.2366153291094,-121.8050428578407,Carry Out and Delivery available. Dining Room closed.,14082270755,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.8050428578407 37.2366153291094),Santa Clara,06,085
565,565,626 Blossom Hill Road,San Jose,CA,95123,37.25023341130007,-121.8437508857666,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14082277151,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.8437508857666 37.25023341130007),Santa Clara,06,085
566,566,983 Meridian Avenue,San Jose,CA,95126,37.3079763,-121.9139525,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14082935494,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.9139525 37.3079763),Santa Clara,06,085
567,567,32032 Camino Capistrano,San Juan Capistrano,CA,92675,33.49749188163953,-117.6621497699232,Carry Out and Delivery available. Dining Room closed.,19492405963,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,POINT (-117.6621497699232 33.49749188163953),Orange,06,059
568,568,15179 Hesperian Boulevard,San Leandro,CA,94578,37.6996902541517,-122.13038752863316,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",15102767666,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-122.1303875286332 37.6996902541517),Alameda,06,001
569,569,2187 Merced Street,San Leandro,CA,94577,37.708717336130974,-122.1719871160285,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",15104837130,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.1719871160285 37.70871733613097),Alameda,06,001
570,570,17630 Hesperian Blvd,San Lorenzo,CA,94580,37.67416531728298,-122.12300141897344,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",15102782294,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.1230014189734 37.67416531728298),Alameda,06,001
571,571,201 S. Rancho Santa Fe Road,San Marcos,CA,92078,33.145681427781085,-117.20006184708969,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",17607440672,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-117.2000618470897 33.14568142778108),San Diego,06,073
572,572,771 Center Drive,San Marcos,CA,92069,33.134311852523105,-117.12129833528876,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",17607813384,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2230.0,POINT (-117.1212983352888 33.1343118525231),San Diego,06,073
573,573,14400 San Pablo Avenue,San Pablo,CA,94806,37.96577176181373,-122.34426597664554,Carry Out and Delivery available. Dining Room closed.,15109650906,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.3442659766455 37.96577176181373),Contra Costa,06,013
574,574,415 S Gaffey Street,San Pedro,CA,90731,33.740340794235784,-118.29260762140105,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",13108335147,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,POINT (-118.292607621401 33.74034079423578),Los Angeles,06,037
575,575,555 Second Street,San Rafael,CA,94901,37.97015554858106,-122.520155072999,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14154541482,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-122.520155072999 37.97015554858106),Marin,06,041
576,576,2020 San Ramon Valley Boulevard,San Ramon,CA,94583,37.78407622118621,-121.97960102025507,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19258202124,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-121.9796010202551 37.78407622118621),Contra Costa,06,013
577,577,2030 Dairy Mart Road,San Ysidro,CA,92173,32.56098494877906,-117.06284408159736,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16196621945,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1100.0,2100.0,POINT (-117.0628440815974 32.56098494877906),San Diego,06,073
578,578,4698 Border Village Rd,San Ysidro,CA,92173,32.547499,-117.034318,Carry Out and Delivery available. Dining Room closed.,16194284060,False,1030.0,2000.0,False,1030.0,2000.0,False,1030.0,2000.0,False,1030.0,2000.0,False,1030.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,POINT (-117.034318 32.547499),San Diego,06,073
579,579,1325 E. 17th Street,Santa Ana,CA,92705,33.760343259564664,-117.85077068490988,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",17145410786,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-117.8507706849099 33.76034325956466),Orange,06,059
580,580,1345 South Main Street,Santa Ana,CA,92707,33.73012466791966,-117.86748481275686,,17148523922,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.8674848127569 33.73012466791966),Orange,06,059
581,581,2600 S. Bristol St,Santa Ana,CA,92704,33.712381,-117.885793,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",17147540871,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.885793 33.712381),Orange,06,059
582,582,762 South Harbor Blvd,Santa Ana,CA,92704,33.737635218973715,-117.92049368967425,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",17148391340,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.9204936896742 33.73763521897371),Orange,06,059
583,583,515 N. Milpas St,Santa Barbara,CA,93103,34.426585178348155,-119.68605950429918,Carry Out and Delivery available. Dining Room closed.,18059658825,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,POINT (-119.6860595042992 34.42658517834816),Santa Barbara,06,083
584,584,1353 El Camino Real,Santa Clara,CA,95050,37.353368816726864,-121.95115443094949,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14082447862,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.9511544309495 37.35336881672686),Santa Clara,06,085
585,585,2207 South Broadway,Santa Maria,CA,93454,34.9201324,-120.43633529999998,Carry Out available. Dining Room closed,18059258382,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-120.4363353 34.9201324),Santa Barbara,06,083
586,586,150 E Harvard Blvd,Santa Paula,CA,93060,34.3464641,-119.0703476,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18055255014,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-119.0703476 34.3464641),Ventura,06,111
587,587,2249 Santa Rosa Ave,Santa Rosa,CA,95407,38.41693705076855,-122.71393208771416,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",17075423757,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.7139320877142 38.41693705076855),Sonoma,06,097
588,588,3205 Cleveland Avenue,Santa Rosa,CA,95403,38.47295745145671,-122.73128813434124,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",17075281370,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-122.7312881343412 38.47295745145671),Sonoma,06,097
589,589,401 Stony Point Road,Santa Rosa,CA,95401,38.43204330878253,-122.74244811532684,Carry Out and Delivery available. Dining Room closed.,17075280617,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.7424481153268 38.43204330878253),Sonoma,06,097
590,590,8890 Cuyamaca St,Santee,CA,92071,32.83819361928629,-116.98413299813022,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16194484890,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,False,1000.0,2130.0,POINT (-116.9841329981302 32.83819361928629),San Diego,06,073
591,591,1175 Fremont Boulevard,Seaside,CA,93955,36.60229276071399,-121.84922419816496,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18318992569,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.849224198165 36.60229276071399),Monterey,06,053
592,592,2438 McCall Avenue,Selma,CA,93662,36.5698506145865,-119.61030302637198,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",15598965871,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-119.610303026372 36.5698506145865),Fresno,06,019
593,593,8800 Sepulveda Blvd,Sepulveda,CA,91343,34.23007,-118.46727,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18188944500,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-118.46727 34.23007),Los Angeles,06,037
594,594,1595 E. Los Angeles Avenue,Simi Valley,CA,93065,34.27212146558717,-118.7682621542184,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18055832631,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,False,1000.0,2300.0,POINT (-118.7682621542184 34.27212146558717),Ventura,06,111
595,595,1001 Mono Way,Sonora,CA,95370,37.9754456,-120.3670152,Drive-Thru and Carry Out available. Dining Room closed,12095329571,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-120.3670152 37.9754456),Tuolumne,06,109
596,596,1927 North Durfee,South El Monte,CA,91733,34.04522814220772,-118.03092654305937,Carry Out and Delivery available. Dining Room closed.,16265790374,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-118.0309265430594 34.04522814220772),Los Angeles,06,037
597,597,1318 Huntington Drive,South Pasadena,CA,91030,34.1041893,-118.152693,Carry Out and Delivery available. Dining Room closed.,13232551800,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-118.152693 34.1041893),Los Angeles,06,037
598,598,1111 El Camino Real,South San Francisco,CA,94080,37.65644477773397,-122.4370161174138,Carry Out and Delivery available. Dining Room closed.,16505882256,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-122.4370161174138 37.65644477773397),San Mateo,06,081
599,599,199 Airport Boulevard,South San Francisco,CA,94080,37.65359228034911,-122.40871152215514,Carry Out and Delivery available. Dining Room closed.,16505895472,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-122.4087115221551 37.65359228034911),San Mateo,06,081
600,600,8330 Paradise Valley Rd,Spring Valley,CA,91977,32.69748727731329,-117.01963064112186,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",16194707153,False,1000.0,0.0,False,1000.0,0.0,False,1000.0,0.0,False,1000.0,0.0,False,1000.0,0.0,False,1000.0,0.0,False,1000.0,0.0,POINT (-117.0196306411219 32.69748727731329),San Diego,06,073
601,601,12007 Beach Blvd,Stanton,CA,90680,33.78772108322548,-117.9934927404928,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",17149013087,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.9934927404928 33.78772108322548),Orange,06,059
602,602,134 East Charter Way,Stockton,CA,95206,37.9388566,-121.28515690000002,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",12094660771,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-121.2851569 37.9388566),San Joaquin,06,077
603,603,1537 N. Wilson Way,Stockton,CA,95205,37.97106701639952,-121.27611397362809,Carry Out and Delivery available. Dining Room closed.,12094625929,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.2761139736281 37.97106701639952),San Joaquin,06,077
604,604,3264 West Hammer Lane,Stockton,CA,95209,38.02086059385113,-121.35756711350916,,12094785058,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.3575671135092 38.02086059385113),San Joaquin,06,077
605,605,3519 East Hammer Lane,Stockton,CA,95212,38.02147344425522,-121.2708784805872,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",12099527128,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.2708784805872 38.02147344425522),San Joaquin,06,077
606,606,4450 East Waterloo Rd,Stockton,CA,95215,37.9877788197686,-121.24449311962604,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",12099318994,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-121.244493119626 37.9877788197686),San Joaquin,06,077
607,607,4455 Pacific Ave,Stockton,CA,95207,37.98831498104629,-121.3121440232726,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",12094788830,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-121.3121440232726 37.98831498104629),San Joaquin,06,077
608,608,26660 Encanto Dr,Sun City,CA,92585,33.7337664,-117.188386,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",19516795011,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-117.188386 33.7337664),Riverside,06,065
609,609,1065 East El Camino Real #234,Sunnyvale,CA,94087,37.35259682530097,-122.00373134340128,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14082468924,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.0037313434013 37.35259682530097),Santa Clara,06,085
610,610,1695 Hollenbeck Road,Sunnyvale,CA,94087,37.33786612259517,-122.04182474351036,Carry Out and Delivery available. Dining Room closed.,14087208586,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,False,900.0,0.0,POINT (-122.0418247435104 37.33786612259517),Santa Clara,06,085
611,611,340 West Maude Avenue,Sunnyvale,CA,94085,37.38910826705258,-122.0296249842604,Carry Out and Delivery available. Dining Room closed.,14087300511,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-122.0296249842604 37.38910826705258),Santa Clara,06,085
612,612,3010 Riverside Drive,Susanville,CA,96130,40.40583169641484,-120.63153218646728,Drive-Thru and Carry Out available. Dining Room closed,15302512943,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-120.6315321864673 40.40583169641484),Lassen,06,035
613,613,12910-B Foothill Boulevard,Sylmar,CA,91342,34.29429394877395,-118.41652131779097,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18188376490,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-118.416521317791 34.29429394877395),Los Angeles,06,037
614,614,13924 Foothill Boulevard,Sylmar,CA,91342,34.3123275,-118.4370044,Carry Out and Delivery available. Dining Room closed.,18183674848,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2130.0,POINT (-118.4370044 34.3123275),Los Angeles,06,037
