id,Geographic Area Name,Total,White ,White %,Black or African American,Black %,Asian,Asian %,Other,Other %
0500000US06113,"Yolo County, California",216403,107304,49.58526453,6164,2.848389348,30392,14.04416759,72543,33.52217853
0500000US06115,"Yuba County, California",81575,46590,57.11308612,3052,3.741342323,5774,7.078148943,26159,32.06742262
0500000US08001,"Adams County, Colorado",519572,289718,55.76089551,17463,3.361035622,23268,4.478301371,189123,36.3997675
0500000US08003,"Alamosa County, Colorado",16376,10069,61.48632145,251,1.532730826,180,1.099169516,5876,35.88177821
0500000US08005,"Arapahoe County, Colorado",655070,396027,60.45567649,70787,10.80602073,42472,6.483581907,145784,22.25472087
0500000US08007,"Archuleta County, Colorado",13359,10749,80.46260948,41,0.3069092,105,0.785986975,2464,18.44449435
0500000US08009,"Baca County, Colorado",3506,3043,86.79406731,26,0.741585853,13,0.370792926,424,12.09355391
0500000US08011,"Bent County, Colorado",5650,3831,67.80530973,256,4.530973451,52,0.920353982,1511,26.74336283
0500000US08013,"Boulder County, Colorado",330758,255983,77.39283706,3393,1.025825528,16450,4.973424679,54932,16.60791273
0500000US08014,"Broomfield County, Colorado",74112,56334,76.01198187,989,1.334466753,5146,6.943544905,11643,15.71000648
0500000US08015,"Chaffee County, Colorado",19476,16693,85.7106182,296,1.519819265,137,0.703429862,2350,12.06613268
0500000US08017,"Cheyenne County, Colorado",1748,1534,87.75743707,1,0.057208238,4,0.228832952,209,11.95652174
0500000US08019,"Clear Creek County, Colorado",9397,8323,88.57082047,52,0.553368096,83,0.883260615,939,9.992550814
0500000US08021,"Conejos County, Colorado",7461,5045,67.61828173,27,0.361881785,21,0.281463611,2368,31.73837287
0500000US08023,"Costilla County, Colorado",3499,1827,52.21491855,40,1.143183767,56,1.600457274,1576,45.04144041
0500000US08025,"Crowley County, Colorado",5922,3747,63.27254306,517,8.73015873,74,1.249577845,1584,26.74772036
0500000US08027,"Custer County, Colorado",4704,4279,90.96513605,11,0.233843537,23,0.488945578,391,8.31207483
0500000US08029,"Delta County, Colorado",31196,26117,83.71906655,145,0.46480318,243,0.778946019,4691,15.03718425
0500000US08031,"Denver County, Colorado",715522,433946,60.64747136,64038,8.949829635,27875,3.895757223,189663,26.50694179
0500000US08033,"Dolores County, Colorado",2326,2021,86.88736028,18,0.773860705,6,0.257953568,281,12.08082545
0500000US08035,"Douglas County, Colorado",357978,289005,80.73261485,5160,1.441429362,20064,5.604813704,43749,12.22114208
0500000US08037,"Eagle County, Colorado",55731,39594,71.04484039,340,0.610073388,727,1.304480451,15070,27.04060577
0500000US08039,"Elbert County, Colorado",26062,22817,87.5489218,123,0.4719515,187,0.717519761,2935,11.26160694
0500000US08041,"El Paso County, Colorado",730395,516911,70.7714319,43822,5.999767249,22471,3.076554467,147191,20.15224639
0500000US08043,"Fremont County, Colorado",48939,39965,81.66288645,1848,3.776129467,338,0.690655714,6788,13.87032837
0500000US08045,"Garfield County, Colorado",61685,42038,68.14946908,335,0.543081786,411,0.666288401,18901,30.64116074
0500000US08047,"Gilpin County, Colorado",5808,5077,87.41391185,38,0.654269972,94,1.6184573,599,10.31336088
0500000US08049,"Grand County, Colorado",15717,13772,87.6248648,64,0.407202392,90,0.572628364,1791,11.39530445
0500000US08051,"Gunnison County, Colorado",16918,14652,86.60598179,88,0.520156047,122,0.721125429,2056,12.15273673
0500000US08053,"Hinsdale County, Colorado",788,706,89.59390863,8,1.015228426,3,0.38071066,71,9.010152284
0500000US08055,"Huerfano County, Colorado",6820,4997,73.26979472,65,0.953079179,31,0.454545455,1727,25.32258065
0500000US08057,"Jackson County, Colorado",1379,1199,86.94706309,0,0,2,0.145032632,178,12.90790428
0500000US08059,"Jefferson County, Colorado",582910,460764,79.04547872,7356,1.261944382,18157,3.114889091,96633,16.57768781
0500000US08061,"Kiowa County, Colorado",1446,1290,89.21161826,4,0.276625173,9,0.622406639,143,9.889349931
0500000US08063,"Kit Carson County, Colorado",7087,5649,79.70932694,24,0.338648229,31,0.437420629,1383,19.5146042
0500000US08065,"Lake County, Colorado",7436,4996,67.18665949,38,0.511027434,67,0.901022055,2335,31.40129102
0500000US08067,"La Plata County, Colorado",55638,44366,79.74046515,205,0.368453215,397,0.713541105,10670,19.17754053
0500000US08069,"Larimer County, Colorado",359066,295995,82.4347056,3815,1.062478764,8538,2.37783583,50718,14.12497981
0500000US08071,"Las Animas County, Colorado",14555,10035,68.94537959,211,1.449673652,116,0.796976984,4193,28.80796977
0500000US08073,"Lincoln County, Colorado",5675,4397,77.48017621,275,4.845814978,47,0.828193833,956,16.84581498
0500000US08075,"Logan County, Colorado",21528,17261,80.17930137,765,3.553511706,128,0.594574508,3374,15.67261241
0500000US08077,"Mesa County, Colorado",155703,127970,82.18852559,1151,0.739227889,1676,1.07640829,24906,15.99583823
0500000US08079,"Mineral County, Colorado",865,789,91.21387283,3,0.346820809,3,0.346820809,70,8.092485549
0500000US08081,"Moffat County, Colorado",13292,10872,81.79356004,77,0.579295817,54,0.406259404,2289,17.22088474
0500000US08083,"Montezuma County, Colorado",25849,18958,73.34132848,80,0.309489729,143,0.55321289,6668,25.7959689
0500000US08085,"Montrose County, Colorado",42679,33395,78.246913,181,0.42409616,338,0.791958574,8765,20.53703226
0500000US08087,"Morgan County, Colorado",29111,19184,65.89948817,975,3.349249425,157,0.539315036,8795,30.21194737
0500000US08089,"Otero County, Colorado",18690,12847,68.73729267,165,0.88282504,101,0.540395934,5577,29.83948636
0500000US08091,"Ouray County, Colorado",4874,4396,90.19286007,16,0.328272466,28,0.574476816,434,8.904390644
0500000US08093,"Park County, Colorado",17390,15318,88.08510638,94,0.540540541,104,0.598044853,1874,10.77630822
0500000US08095,"Phillips County, Colorado",4530,3500,77.26269316,19,0.419426049,22,0.485651214,989,21.83222958
0500000US08097,"Pitkin County, Colorado",17358,14797,85.24599608,106,0.610669432,290,1.670699389,2165,12.4726351
0500000US08099,"Prowers County, Colorado",11999,8131,67.76398033,109,0.908409034,31,0.258354863,3728,31.06925577
0500000US08101,"Pueblo County, Colorado",168162,108805,64.70248927,3642,2.165768723,1730,1.028769877,53985,32.10297213
0500000US08103,"Rio Blanco County, Colorado",6529,5699,87.2874866,34,0.520753561,22,0.336958187,774,11.85480165
0500000US08105,"Rio Grande County, Colorado",11539,8093,70.13606032,61,0.528641997,42,0.363983014,3343,28.97131467
0500000US08107,"Routt County, Colorado",24829,21726,87.50251722,156,0.628297555,176,0.708848524,2771,11.1603367
0500000US08109,"Saguache County, Colorado",6368,4209,66.09610553,20,0.314070352,63,0.989321608,2076,32.60050251
0500000US08111,"San Juan County, Colorado",705,606,85.95744681,3,0.425531915,2,0.283687943,94,13.33333333
0500000US08113,"San Miguel County, Colorado",8072,6922,85.75322101,21,0.260158573,55,0.681367691,1074,13.30525273
0500000US08115,"Sedgwick County, Colorado",2404,2062,85.77371048,5,0.207986689,12,0.499168053,325,13.51913478
0500000US08117,"Summit County, Colorado",31055,24751,79.70053132,247,0.795363066,418,1.345999034,5639,18.15810659
0500000US08119,"Teller County, Colorado",24710,21566,87.27640631,135,0.546337515,212,0.857952246,2797,11.31930393
0500000US08121,"Washington County, Colorado",4817,4230,87.81399211,32,0.664313888,19,0.394436371,536,11.12725763
0500000US08123,"Weld County, Colorado",328981,231892,70.48796131,4539,1.379714938,5857,1.780345977,86693,26.35197777
0500000US08125,"Yuma County, Colorado",9988,7437,74.45935122,22,0.220264317,34,0.34040849,2495,24.97997597
0500000US09001,"Fairfield County, Connecticut",957419,584184,61.01654553,106756,11.15039497,51341,5.362437971,215138,22.47062154
0500000US09003,"Hartford County, Connecticut",899498,554184,61.61036489,127194,14.14055395,53844,5.986005528,164276,18.26307563
0500000US09005,"Litchfield County, Connecticut",185186,158774,85.73758275,3348,1.807912045,3486,1.882431717,19578,10.57207348
0500000US09007,"Middlesex County, Connecticut",164245,134715,82.02076167,8565,5.214770617,4987,3.036317696,15978,9.72815002
0500000US09009,"New Haven County, Connecticut",864835,543831,62.88263079,118933,13.752103,37520,4.33839981,164551,19.0268664
0500000US09011,"New London County, Connecticut",268555,201548,75.04905885,16026,5.967492692,10814,4.026735678,40167,14.95671278
0500000US09013,"Tolland County, Connecticut",149788,122869,82.02860042,5450,3.638475712,8465,5.651320533,13004,8.681603333
0500000US09015,"Windham County, Connecticut",116418,95023,81.62225773,2403,2.064113797,1998,1.716229449,16994,14.59739903
0500000US10001,"Kent County, Delaware",181851,107685,59.2160615,46998,25.84423512,4429,2.43551039,22739,12.50419299
0500000US10003,"New Castle County, Delaware",570719,314231,55.05879426,146544,25.67708452,35200,6.16765869,74744,13.09646253
0500000US10005,"Sussex County, Delaware",237378,175847,74.07889526,25357,10.68211881,3070,1.293295925,33104,13.94569
0500000US12001,"Alachua County, Florida",278468,170245,61.13628855,52156,18.72962064,18076,6.49123059,37991,13.64286022
0500000US12003,"Baker County, Florida",28259,22565,79.85066704,3847,13.61336211,157,0.555575215,1690,5.980395626
0500000US12005,"Bay County, Florida",175216,131304,74.93836179,17856,10.19085015,4138,2.36165647,21918,12.50913159
0500000US12007,"Bradford County, Florida",28303,20929,73.94622478,5478,19.35483871,142,0.501713599,1754,6.197222909
0500000US12009,"Brevard County, Florida",606612,448180,73.88248172,58692,9.675377342,15913,2.62325836,83827,13.81888258
0500000US12011,"Broward County, Florida",1944375,776174,39.91894568,531910,27.35634844,75922,3.904699454,560369,28.82000643
0500000US12013,"Calhoun County, Florida",13648,10741,78.70017585,1682,12.32415006,46,0.337045721,1179,8.63862837
0500000US12015,"Charlotte County, Florida",186847,157543,84.31657988,9268,4.960208085,2627,1.405963168,17409,9.317248872
0500000US12017,"Citrus County, Florida",153843,134596,87.48919353,4122,2.679354927,2449,1.591882634,12676,8.239568911
0500000US12019,"Clay County, Florida",218245,154895,70.97298907,26624,12.199134,6804,3.117597196,29922,13.71027973
0500000US12021,"Collier County, Florida",375752,257007,68.39803913,23349,6.213938981,5571,1.482626839,89825,23.90539505
0500000US12023,"Columbia County, Florida",69698,50735,72.79261959,11593,16.6331889,882,1.265459554,6488,9.308731958
0500000US12027,"DeSoto County, Florida",33976,21320,62.7501766,4270,12.56769484,192,0.56510478,8194,24.11702378
0500000US12029,"Dixie County, Florida",16759,14057,83.87731965,1571,9.374067665,64,0.381884361,1067,6.366728325
0500000US12031,"Duval County, Florida",995567,514782,51.70741899,292337,29.36387004,49467,4.968726364,138981,13.95998461
0500000US12033,"Escambia County, Florida",321905,206982,64.29909445,68978,21.42806107,10039,3.118621954,35906,11.15422252
0500000US12035,"Flagler County, Florida",115378,87661,75.97722269,10935,9.477543379,2512,2.177191492,14270,12.36804243
0500000US12037,"Franklin County, Florida",12451,10002,80.33089712,1422,11.42076942,30,0.240944502,997,8.007388965
0500000US12039,"Gadsden County, Florida",43826,14936,34.08022635,23435,53.47282435,148,0.337699083,5307,12.10925022
0500000US12041,"Gilchrist County, Florida",17864,15170,84.91939095,801,4.483878191,64,0.358262427,1829,10.23846843
0500000US12043,"Glades County, Florida",12126,8241,67.96140524,1469,12.11446479,35,0.288635989,2381,19.63549398
0500000US12045,"Gulf County, Florida",14192,11399,80.31989853,1703,11.99971815,57,0.401634724,1033,7.278748591
0500000US12047,"Hamilton County, Florida",14004,8028,57.32647815,4477,31.9694373,43,0.307055127,1456,10.39702942
0500000US12049,"Hardee County, Florida",25327,14821,58.51857701,2179,8.603466656,172,0.679117148,8155,32.19883918
0500000US12051,"Hendry County, Florida",39619,18446,46.55846942,4357,10.99724879,350,0.883414523,16466,41.56086726
0500000US12053,"Hernando County, Florida",194515,152496,78.39806699,10263,5.276199779,2669,1.372130684,29087,14.95360255
0500000US12055,"Highlands County, Florida",101235,71549,70.67614955,9891,9.770336346,1644,1.623944288,18151,17.92956981
0500000US12057,"Hillsborough County, Florida",1459762,767348,52.56665128,237434,16.2652542,71080,4.869286911,383900,26.29880761
0500000US12059,"Holmes County, Florida",19653,17063,86.82135043,1237,6.294204447,90,0.457945352,1263,6.426499771
0500000US12061,"Indian River County, Florida",159788,122541,76.6897389,13367,8.365459233,2390,1.495731845,21490,13.44907002
0500000US12063,"Jackson County, Florida",47319,31381,66.31796953,12150,25.67678945,294,0.621314905,3494,7.383926118
0500000US12065,"Jefferson County, Florida",14510,8905,61.37146795,4621,31.84700207,34,0.234321158,950,6.547208822
0500000US12067,"Lafayette County, Florida",8226,6363,77.35229759,1045,12.70362266,10,0.121565767,808,9.82251398
0500000US12069,"Lake County, Florida",383956,269452,70.17783288,39544,10.29909677,8566,2.2309848,66394,17.29208555
0500000US12071,"Lee County, Florida",760822,530637,69.74522293,58916,7.743729808,13090,1.720507556,158179,20.79053971
0500000US12073,"Leon County, Florida",292198,163927,56.10134224,88862,30.41157024,10590,3.624254786,28819,9.862832737
0500000US12075,"Levy County, Florida",42915,34111,79.48502854,3690,8.598392171,293,0.682744961,4821,11.23383432
0500000US12077,"Liberty County, Florida",7974,5926,74.31652872,1357,17.01780788,18,0.225733634,673,8.439929772
0500000US12079,"Madison County, Florida",17968,10425,58.019813,6310,35.11798753,46,0.256010686,1187,6.60618878
0500000US12081,"Manatee County, Florida",399710,289188,72.34945335,32121,8.036076155,8555,2.140301719,69846,17.47416877
0500000US12083,"Marion County, Florida",375908,268563,71.44381072,44411,11.81432691,6072,1.615288847,56862,15.12657352
0500000US12085,"Martin County, Florida",158431,124465,78.56101394,7582,4.78567957,2291,1.446055381,24093,15.20725111
0500000US12086,"Miami-Dade County, Florida",2701767,796893,29.49525255,400002,14.80519971,44124,1.633153414,1460748,54.06639433
0500000US12087,"Monroe County, Florida",82874,60153,72.58368125,4807,5.800371649,1170,1.411781741,16744,20.20416536
0500000US12089,"Nassau County, Florida",90352,77047,85.27426067,5035,5.572649194,890,0.985036302,7380,8.168053834
0500000US12091,"Okaloosa County, Florida",211668,151861,71.74490239,19660,9.288130468,6802,3.213523064,33345,15.75344407
0500000US12093,"Okeechobee County, Florida",39644,27333,68.94612047,3405,8.58894158,335,0.845020684,8571,21.61991726
0500000US12095,"Orange County, Florida",1429908,629789,44.04402241,277027,19.37376391,78348,5.479233629,444744,31.10298005
0500000US12097,"Osceola County, Florida",388656,157720,40.58087357,40775,10.49128278,11803,3.036875798,178358,45.89096785
0500000US12099,"Palm Beach County, Florida",1492191,855682,57.34399953,262422,17.58635456,44140,2.95806636,329947,22.11157955
0500000US12101,"Pasco County, Florida",561891,417086,74.22898747,34004,6.051707538,16775,2.985454474,94026,16.73385052
0500000US12103,"Pinellas County, Florida",959107,709036,73.92668388,94154,9.81684004,34167,3.562376252,121750,12.69409982
0500000US12105,"Polk County, Florida",725046,439034,60.55257184,105533,14.55535235,13514,1.86388174,166965,23.02819407
0500000US12107,"Putnam County, Florida",73321,52345,71.39155222,11444,15.60807954,481,0.656019421,9051,12.34434882
0500000US12109,"St. Johns County, Florida",273425,220420,80.61442809,13363,4.887263418,9882,3.61415379,29760,10.8841547
0500000US12111,"St. Lucie County, Florida",329226,192202,58.37995784,66407,20.17064266,5818,1.767175132,64799,19.68222437
0500000US12113,"Santa Rosa County, Florida",188000,151133,80.38989362,11035,5.869680851,3928,2.089361702,21904,11.65106383
0500000US12115,"Sarasota County, Florida",434006,359053,82.72996226,16781,3.866536407,8515,1.961954443,49657,11.44154689
0500000US12117,"Seminole County, Florida",470856,289597,61.50436652,53509,11.36419627,25615,5.440092088,102135,21.69134512
0500000US12119,"Sumter County, Florida",129752,112058,86.36321598,8593,6.622633948,1256,0.968000493,7845,6.046149578
0500000US12121,"Suwannee County, Florida",43474,33024,75.96264434,5010,11.52412936,275,0.632561991,5165,11.88066431
0500000US12123,"Taylor County, Florida",21796,16047,73.62360066,4209,19.31088273,225,1.032299504,1315,6.033217104
0500000US12125,"Union County, Florida",16147,11903,73.71647984,3233,20.02229516,35,0.216758531,976,6.044466464
0500000US12127,"Volusia County, Florida",553543,400163,72.29122218,57789,10.43983936,10689,1.931015296,84902,15.33792316
0500000US12129,"Wakulla County, Florida",33764,26614,78.8235991,4250,12.58737116,203,0.601232082,2697,7.987797654
0500000US12131,"Walton County, Florida",75305,61858,82.14328398,3339,4.433968528,923,1.225682226,9185,12.19706527
